age,annual_income,monthly_expense,chequing_balance,savings_balance,is_home_owner,is_student,occupation,investment_risk_profile,debt_amount,has_credit_card,tfsa_limit,tfsa_invested,fhsa_limit,fhsa_invested,rrsp_limit,rrsp_invested,unregistered_balance,financial_goals,financial_success
44,58701.73,4898.33,19734.99,31712.3,True,False,Employed,Medium,0.0,True,182000,3306.18,2029.0,2073.56,37707.73,8044.78,65817.14,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6457142857142857
65,83699.85,661.9,11331.03,34473.44,False,False,Unemployed,Medium,0.0,True,329000,84562.21,9064.5,10769.74,46216.1,25299.19,14895.39,"['buy_a_home', 'pay_off_debt']",0.7714285714285715
26,102828.5,2560.43,6270.88,10363.67,False,True,Unemployed,High,0.0,False,56000,2504.05,5409.66,23119.91,6604.52,30831.23,59999.61,[],0.6285714285714286
47,94225.23,3310.38,7241.08,45861.06,False,False,Retired,Medium,0.0,True,203000,220793.9,486.74,20965.04,17035.49,2041.93,89000.93,[],0.5428571428571428
76,125847.61,3920.09,1898.27,7254.23,True,False,Retired,Low,82693.74,True,406000,382354.06,33777.18,39061.18,48646.47,35561.48,1104.94,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5714285714285714
65,104939.89,1689.99,617.39,10957.69,True,False,Employed,Low,0.0,True,329000,106767.01,14739.11,38008.62,21616.5,15338.44,15483.3,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.8571428571428571
54,60582.45,1245.17,4303.92,43533.52,True,False,Self-Employed,Medium,0.0,True,252000,208404.22,27852.19,7690.08,28740.05,17195.2,61809.92,"['pay_off_debt', 'invest_for_retirement']",0.8857142857142857
61,50706.73,2323.84,1385.11,41298.33,False,False,Retired,Low,0.0,True,301000,334240.37,16052.87,15056.14,49534.6,17731.39,77874.85,[],0.6285714285714286
28,114236.17,2308.36,486.17,40636.48,True,False,Unemployed,Low,55922.81,True,70000,53859.13,9452.53,14838.79,19384.73,12260.93,90158.64,[],0.5714285714285714
49,35404.37,4102.08,13618.8,8269.05,False,False,Retired,Low,0.0,True,217000,182933.96,27508.54,6928.38,6903.36,3320.88,99499.06,"['buy_a_home', 'invest_for_retirement']",0.7142857142857143
40,143116.62,854.33,10870.68,13818.61,True,False,Retired,High,0.0,True,154000,58469.44,6749.75,27956.58,26782.92,48890.97,6957.21,['invest_for_retirement'],0.6285714285714286
27,47358.19,989.01,9709.01,29286.88,False,True,Unemployed,Medium,0.0,True,63000,54187.99,34559.81,4194.29,16945.73,31560.91,78455.89,"['invest_for_retirement', 'pay_off_debt']",0.6571428571428571
45,54957.61,2885.23,9537.91,38760.8,True,False,Unemployed,High,0.0,True,189000,86736.92,25509.54,6011.84,17951.35,39695.41,9329.14,"['invest_for_retirement', 'buy_a_home']",0.6571428571428571
40,31664.39,1430.53,1491.46,26777.62,True,False,Unemployed,High,39756.43,True,154000,6425.58,30193.88,8173.78,45634.72,29174.0,7983.03,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5714285714285714
57,69256.32,1834.69,17761.89,28937.42,True,False,Unemployed,Medium,0.0,True,273000,10129.6,15814.93,8526.62,1982.3,261.19,95381.07,"['pay_off_debt', 'invest_for_retirement']",0.8
21,111377.18,1815.5,3125.43,27724.13,False,True,Unemployed,High,13299.43,True,21000,12083.14,13916.78,28982.41,4302.43,13725.49,93680.61,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.4857142857142857
37,60206.05,576.06,2877.59,35066.22,True,False,Self-Employed,High,42067.99,False,133000,62861.18,34669.48,26248.95,2365.1,15326.07,72709.82,"['pay_off_debt', 'invest_for_retirement']",0.6
25,48959.89,3453.26,5042.19,16561.72,True,True,Part-Time,Medium,85199.18,True,49000,48321.91,1337.35,25515.78,26840.74,35624.77,15359.97,"['invest_for_retirement', 'pay_off_debt']",0.3142857142857143
27,132193.81,2774.65,5564.4,44935.62,False,True,Unemployed,High,20925.08,True,63000,54801.23,29415.2,30004.21,30726.8,6681.53,82295.72,['pay_off_debt'],0.6571428571428571
33,61571.2,4797.26,296.85,4496.64,False,False,Employed,Medium,712.73,True,105000,56237.19,4841.33,3632.8,21717.91,21355.39,23324.84,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6571428571428571
39,143972.08,1765.99,14971.69,10304.57,True,False,Retired,Low,0.0,True,147000,141771.88,26071.29,21582.84,6424.69,21589.3,95644.59,['buy_a_home'],0.7142857142857143
18,65968.75,2642.46,1522.87,8463.44,False,True,Unemployed,Medium,0.0,True,0,0.0,18177.13,11172.73,45616.46,3739.37,62799.92,"['buy_a_home', 'pay_off_debt']",0.8857142857142857
30,98548.07,2910.51,5208.57,18263.72,False,False,Unemployed,Low,27883.58,True,84000,63835.28,17824.73,27192.69,26629.31,1415.42,35682.84,['buy_a_home'],0.7142857142857143
32,98977.68,2534.57,2687.32,62.4,True,False,Employed,Low,42813.4,False,98000,80172.32,25176.2,15389.55,4979.27,2472.62,11449.21,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.6571428571428571
50,149872.11,3396.89,2847.45,36278.77,False,False,Unemployed,Medium,0.0,True,224000,47550.56,33422.85,17168.47,49735.03,26564.61,30376.03,[],1.0
33,123601.77,3764.29,16845.81,46681.13,False,False,Employed,Medium,0.0,True,105000,4933.58,9066.01,31018.83,41062.73,42462.25,63062.07,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.5142857142857142
21,65269.28,2085.07,7608.38,31660.98,True,True,Part-Time,Medium,92774.54,False,21000,23289.71,36233.18,5102.31,2534.92,9284.61,48899.43,"['pay_off_debt', 'buy_a_home']",0.3142857142857143
57,39400.82,709.95,16817.04,21456.06,False,False,Self-Employed,Low,68919.88,True,273000,162643.61,1049.13,21747.05,28111.1,7104.22,9157.45,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.5028571428571429
25,143465.69,1315.55,14111.88,37622.02,True,True,Part-Time,Low,6730.02,True,49000,53048.12,23560.1,38925.89,27808.4,39540.53,76030.12,"['pay_off_debt', 'invest_for_retirement']",0.45714285714285713
31,110690.62,3103.93,1234.81,48993.35,False,False,Unemployed,Low,0.0,True,91000,45668.36,27007.35,2241.69,17920.16,27045.86,16766.1,[],0.7142857142857143
35,120371.39,4586.14,10740.29,22978.64,True,True,Part-Time,Medium,0.0,True,119000,99273.64,15658.31,33070.72,4821.55,36989.89,9124.03,['buy_a_home'],0.6571428571428571
52,127097.46,2889.23,8262.42,12642.7,False,False,Self-Employed,Medium,83690.87,True,238000,276862.4,34911.13,34051.95,21039.01,7321.13,81712.58,[],0.7142857142857143
31,132326.86,4220.55,3920.15,15850.31,False,False,Self-Employed,Low,0.0,False,91000,72474.32,17299.17,7165.2,6650.47,15289.23,44513.1,[],0.7714285714285715
18,33437.2,3364.57,8711.83,15245.59,False,True,Unemployed,High,89417.3,True,0,0.0,21091.88,5950.91,27183.81,34102.27,5965.84,[],0.42857142857142855
38,60014.98,3316.64,16763.98,26076.37,True,False,Retired,Medium,0.0,True,140000,105251.76,8659.07,9540.07,10837.28,36221.1,67942.53,"['buy_a_home', 'pay_off_debt']",0.5142857142857142
39,74832.73,2111.06,17150.49,31993.75,True,False,Unemployed,Medium,0.0,True,147000,92663.57,28160.94,31100.23,14741.14,8818.19,90037.05,['pay_off_debt'],0.6571428571428571
76,72388.01,1325.29,14548.63,10113.3,True,False,Retired,High,0.0,True,406000,373249.87,4646.37,13860.82,36866.02,26044.47,47904.9,[],0.7714285714285715
44,81494.01,926.55,312.3,23252.74,False,False,Self-Employed,High,0.0,True,182000,26317.14,22617.2,3998.5,45368.55,33075.74,45091.95,"['pay_off_debt', 'buy_a_home']",0.8285714285714286
20,84805.7,2052.66,13958.21,48012.22,True,True,Part-Time,Low,0.0,True,14000,16793.52,15394.23,583.65,36359.79,3704.96,77947.01,[],0.7428571428571429
21,73020.36,4872.25,9943.14,3083.99,True,True,Unemployed,Low,12914.7,False,21000,5124.23,15502.24,38768.0,7609.59,44269.5,58513.12,[],0.2857142857142857
22,82019.24,922.71,3084.95,28388.49,True,True,Part-Time,Medium,0.0,True,28000,8571.04,32057.81,19945.43,43307.93,12571.06,63565.75,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.7314285714285714
85,34640.61,1493.18,14178.32,26265.75,False,False,Employed,Medium,0.0,True,469000,212236.52,18511.03,28754.65,26338.9,5926.08,16061.24,[],0.6571428571428571
33,95921.69,597.84,1297.49,42616.87,False,True,Part-Time,Medium,13613.65,True,105000,34056.31,24112.07,24544.14,48117.38,32897.19,11069.65,"['buy_a_home', 'invest_for_retirement']",0.7714285714285715
67,92489.85,4293.01,2001.01,24147.15,False,False,Employed,High,24859.87,False,343000,307087.52,32965.49,12763.94,25093.91,26439.77,93713.44,['buy_a_home'],0.6
24,130849.86,2069.4,17338.5,18222.62,False,True,Unemployed,Medium,83021.25,True,42000,49476.44,5003.79,8003.62,26439.26,25703.58,97418.22,"['pay_off_debt', 'invest_for_retirement']",0.4857142857142857
50,87770.12,3802.07,10804.44,30298.21,False,False,Employed,High,29650.69,False,224000,138825.2,26964.99,7966.03,7023.37,14040.42,52050.81,[],0.6571428571428571
37,86124.72,824.87,18995.25,11693.55,False,False,Employed,Low,58432.67,True,133000,4614.67,28265.58,23475.57,8304.97,24208.11,80071.42,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.6
26,100568.78,3623.42,18913.57,47283.71,False,True,Unemployed,Low,76076.85,True,56000,13832.38,26464.8,26053.9,34097.04,42372.45,6286.0,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.5428571428571428
37,120057.74,1674.84,1258.43,13622.08,False,False,Self-Employed,Low,84647.41,True,133000,69485.25,1133.71,11025.27,12375.24,8030.77,61577.7,[],0.7428571428571429
63,57822.0,2812.14,760.57,18951.04,True,False,Retired,Medium,69358.71,True,315000,18658.27,13945.38,10873.62,43149.83,16084.63,69137.78,"['buy_a_home', 'pay_off_debt']",0.6571428571428571
30,33084.86,881.33,17693.98,1893.51,True,False,Employed,Low,0.0,True,84000,15694.03,11866.07,33088.4,3266.55,4921.01,44713.38,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5142857142857142
36,55608.92,4496.89,4896.08,8401.07,True,False,Retired,High,79643.2,True,126000,72029.8,19089.5,24720.37,10036.99,27274.33,15247.75,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.2
84,93321.11,2736.08,13858.82,42639.01,True,False,Self-Employed,Medium,96506.75,True,462000,551836.39,17382.71,384.65,14166.98,37802.42,55002.62,"['pay_off_debt', 'buy_a_home']",0.3142857142857143
84,65269.54,3405.05,11959.99,16195.57,False,False,Self-Employed,Low,0.0,True,462000,156347.61,18165.97,30355.86,19982.67,29710.91,81346.69,"['pay_off_debt', 'buy_a_home']",0.6
62,109046.99,2159.48,14603.42,22621.69,False,False,Self-Employed,Low,21953.12,False,308000,4834.69,26613.88,26435.27,15754.6,42171.44,66413.37,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.7714285714285715
36,56447.62,3934.03,3023.39,40715.58,True,False,Unemployed,High,65841.71,True,126000,104406.83,30284.74,37092.74,176.82,4330.11,67052.32,"['pay_off_debt', 'buy_a_home']",0.2571428571428571
44,97279.87,2260.96,19533.01,44257.14,True,False,Employed,Medium,0.0,True,182000,78329.19,7677.38,29454.93,18062.48,40387.13,86427.02,['pay_off_debt'],0.6285714285714286
32,60399.99,2938.98,8673.85,41242.21,True,True,Unemployed,Medium,0.0,True,98000,64054.56,3397.66,21394.07,42437.16,46228.04,59312.96,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.45714285714285713
20,55307.94,1070.35,11793.31,5863.33,True,True,Part-Time,Medium,0.0,False,14000,7702.52,6298.31,2760.04,39843.63,22299.81,69925.35,[],0.7714285714285715
20,87454.52,2280.78,15577.35,21502.41,True,True,Unemployed,Low,0.0,True,14000,11660.83,10361.2,3834.73,22583.76,47576.85,39268.39,['pay_off_debt'],0.5714285714285714
32,76218.86,4654.4,6169.12,42400.73,True,False,Unemployed,High,0.0,True,98000,23677.99,21291.74,32792.38,7468.29,195.91,40415.45,"['buy_a_home', 'pay_off_debt']",0.6857142857142857
40,135234.16,4578.57,3847.02,7843.64,True,False,Self-Employed,Medium,41552.81,False,154000,2333.82,15221.88,37924.94,9094.16,42519.33,85150.16,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.4
33,128381.15,3067.78,12646.89,46568.61,True,False,Employed,High,21174.2,True,105000,11727.28,11997.16,26999.42,20522.19,173.93,53723.19,"['invest_for_retirement', 'pay_off_debt']",0.6571428571428571
78,35460.9,929.82,16809.07,38653.31,True,False,Self-Employed,Medium,64320.73,True,420000,103727.23,8567.01,36034.45,14945.1,38783.96,57881.56,"['invest_for_retirement', 'buy_a_home']",0.34285714285714286
83,138735.04,2330.69,8632.2,5732.76,False,False,Employed,Medium,0.0,True,455000,517127.4,10223.41,9014.51,12177.1,46628.12,32542.23,[],0.6857142857142857
30,144008.3,4637.3,536.21,2356.98,True,False,Retired,Low,64640.62,True,84000,66467.06,15280.83,31260.45,38965.79,8850.34,17647.17,"['buy_a_home', 'invest_for_retirement']",0.5028571428571429
60,129950.26,4424.39,2987.87,24162.69,False,False,Unemployed,Medium,0.0,True,294000,155991.23,4525.11,14834.85,37130.78,14210.44,7706.84,"['buy_a_home', 'invest_for_retirement']",0.76
25,49209.66,4792.39,7669.31,23222.05,False,True,Unemployed,Medium,36368.08,False,49000,50691.22,36298.22,39977.72,7294.75,10197.1,29441.95,"['buy_a_home', 'pay_off_debt']",0.2571428571428571
39,38972.19,1162.34,5728.32,9252.92,True,False,Self-Employed,Medium,51388.27,True,147000,161891.27,12109.54,23288.66,21775.07,28242.45,9786.31,['invest_for_retirement'],0.17142857142857143
36,140604.34,739.79,2559.12,46494.63,False,False,Retired,Medium,0.0,True,126000,95298.08,24929.07,30087.68,43046.88,31800.27,43554.88,"['buy_a_home', 'pay_off_debt']",0.7714285714285715
26,82111.07,1965.38,10370.59,31035.88,False,True,Part-Time,High,31982.61,True,56000,16965.35,32117.07,36715.0,42778.85,17801.29,10196.79,['buy_a_home'],0.6857142857142857
38,107432.51,4466.12,15345.89,42934.64,False,False,Employed,Medium,54873.17,True,140000,104241.01,23264.51,22330.12,11995.37,24272.86,55075.4,[],0.6
50,72848.76,2043.91,6144.47,27318.39,False,False,Employed,Medium,44305.0,True,224000,55300.48,5133.33,3285.74,42115.16,48449.37,22957.87,['buy_a_home'],0.6
42,59183.66,3650.43,441.58,45519.88,True,False,Employed,High,9259.89,False,168000,129806.3,37571.87,9794.98,14703.31,41150.2,20005.47,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.6
88,40831.0,3178.96,19181.32,6112.61,False,False,Self-Employed,Medium,47482.89,True,490000,152375.37,7743.44,13236.78,24887.25,25695.91,42313.93,[],0.3142857142857143
59,38190.34,4945.44,11041.74,29433.55,True,False,Retired,Low,23852.33,True,287000,223425.15,26427.44,21023.95,39680.41,44185.71,21801.77,"['invest_for_retirement', 'buy_a_home']",0.5714285714285714
44,48561.41,1902.77,6750.34,25663.46,True,False,Self-Employed,High,0.0,True,182000,104138.47,27455.63,15729.39,34147.29,885.0,68668.58,[],0.8571428571428571
30,92630.0,1823.7,11350.62,44671.19,False,False,Self-Employed,Low,3843.75,True,84000,69812.4,10480.57,19845.54,17588.86,23596.24,23962.06,"['invest_for_retirement', 'buy_a_home']",0.6285714285714286
63,39811.67,4727.74,14782.01,4670.33,False,False,Self-Employed,High,69481.45,True,315000,152336.18,34449.92,12303.75,36556.07,24608.19,26992.37,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5142857142857142
36,148915.19,3272.49,10359.52,36671.21,False,False,Employed,Low,0.0,True,126000,17755.09,17998.18,39686.69,1727.28,49810.62,65036.64,['pay_off_debt'],0.5714285714285714
23,123539.15,4601.38,12787.34,37669.42,True,True,Part-Time,Medium,0.0,True,35000,4933.85,13280.32,29821.26,10295.23,19230.41,17198.87,[],0.6571428571428571
36,149176.55,637.27,10486.3,8937.04,True,False,Retired,Low,0.0,True,126000,91694.3,5611.29,18830.25,7978.86,18438.74,44526.62,['pay_off_debt'],0.6285714285714286
100,119430.89,1410.36,18462.02,48127.1,True,False,Employed,High,0.0,True,574000,568279.18,22715.82,20179.56,49617.12,45080.7,78779.26,['pay_off_debt'],0.9142857142857143
52,145572.72,3462.8,3347.77,27896.54,True,False,Self-Employed,Low,0.0,True,238000,109084.09,37047.59,10195.15,8496.4,39838.94,29978.12,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.8571428571428571
35,80425.48,3676.53,15625.52,23373.99,False,False,Retired,Medium,0.0,True,119000,17969.48,30458.18,13552.01,18015.36,15664.5,25953.06,"['pay_off_debt', 'invest_for_retirement']",0.8857142857142857
49,37743.41,4012.63,5878.53,49117.41,True,False,Self-Employed,Low,84243.05,True,217000,110982.19,6419.85,26471.19,45718.18,43336.63,16493.07,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.37142857142857144
49,80492.85,829.8,16581.4,2002.07,True,False,Unemployed,Medium,62544.55,True,217000,146506.4,4631.64,33506.89,2690.26,746.88,81605.1,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.56
77,97176.65,3315.12,9501.6,30767.58,True,False,Self-Employed,High,0.0,True,413000,411233.6,4129.49,17504.41,48209.6,39069.46,10896.77,"['buy_a_home', 'invest_for_retirement']",0.7142857142857143
24,124302.46,1367.71,18733.06,41405.67,True,True,Part-Time,Medium,48216.38,True,42000,44892.3,22210.43,6970.67,18186.09,1149.73,74962.58,['invest_for_retirement'],0.6
32,92046.92,3492.24,16420.51,38411.58,True,False,Retired,Medium,74535.33,True,98000,62015.05,11282.85,23174.26,14379.95,41983.38,42543.64,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.4
20,124824.25,3500.93,5276.32,33241.08,False,True,Unemployed,High,0.0,True,14000,14574.92,22936.88,31657.41,29069.07,19012.81,74418.53,"['buy_a_home', 'pay_off_debt']",0.6285714285714286
29,99754.5,1501.89,11445.38,46630.9,True,False,Unemployed,High,87287.5,True,77000,2295.04,9107.08,11063.69,30405.1,18636.8,7857.73,"['invest_for_retirement', 'pay_off_debt']",0.6
49,74049.57,2661.82,9910.12,3889.18,True,False,Employed,Low,0.0,True,217000,126758.22,24346.48,15682.67,49363.33,22629.67,44848.6,"['pay_off_debt', 'buy_a_home']",0.9142857142857143
73,32274.28,3640.53,18842.56,45452.68,True,False,Self-Employed,Low,0.0,True,385000,330361.7,7315.83,14155.81,35554.23,37963.95,20030.97,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.45714285714285713
40,42345.1,1197.73,17636.77,45006.8,True,False,Employed,High,71339.67,True,154000,150178.41,17351.15,23314.5,22443.53,24913.73,51968.04,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.34285714285714286
81,129940.72,2631.48,14307.53,46678.66,True,False,Retired,Medium,86457.32,True,441000,19283.1,5639.02,26418.85,27581.14,5646.54,15748.77,['invest_for_retirement'],0.6171428571428571
72,138368.17,4270.14,19643.33,18046.93,False,False,Retired,High,0.0,True,378000,189364.34,36285.8,28108.65,49837.75,12440.81,9509.48,"['invest_for_retirement', 'pay_off_debt']",0.9028571428571428
76,134348.51,3617.66,16858.8,20659.89,True,False,Retired,Low,45592.62,True,406000,408513.13,1948.2,14242.55,46887.38,28210.57,51001.25,[],0.5428571428571428
38,75431.56,4271.3,9160.71,47369.33,False,False,Unemployed,Medium,92101.54,True,140000,75964.08,12893.12,32451.5,2566.74,36760.9,15940.25,['pay_off_debt'],0.2857142857142857
57,54171.34,3148.33,8261.13,42764.94,False,False,Self-Employed,Low,25655.33,True,273000,262657.25,25770.42,35999.33,14075.38,4253.82,72123.66,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5314285714285715
95,109408.29,2397.36,10725.06,5364.96,False,False,Retired,Medium,49092.47,False,539000,454813.08,27476.05,9769.5,21284.37,1341.93,43323.79,['invest_for_retirement'],0.8571428571428571
59,84017.34,3897.09,18445.41,1018.46,True,False,Employed,Low,0.0,False,287000,215099.04,4871.96,35045.02,6719.91,21297.74,20677.41,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.5714285714285714
63,124522.68,4161.66,7225.54,14520.96,True,False,Unemployed,Medium,34580.93,True,315000,45798.86,16861.71,23658.69,16891.87,16398.87,33899.7,"['pay_off_debt', 'buy_a_home']",0.6857142857142857
73,64872.63,4202.25,18497.29,11004.43,False,False,Self-Employed,Medium,36561.61,True,385000,367252.93,15636.03,37305.82,23078.27,49439.89,31571.81,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.42857142857142855
35,80469.64,3084.91,12259.95,30912.87,True,True,Unemployed,Medium,24090.18,True,119000,102764.33,34110.97,29130.21,30423.78,15635.69,38098.42,"['pay_off_debt', 'buy_a_home']",0.7714285714285715
